areaCode,Geometry
E02005222,"{""coordinates"":[[[-2.45958514851896,54.2395685018017],[-2.4608623561557,54.2267160152844],[-2.4726651667057,54.2162452011494],[-2.47286621012292,54.2161022983596],[-2.47369881553171,54.2152820161279],[-2.47389481706701,54.2149711759315],[-2.4799591166295,54.20231290847],[-2.52872125463917,54.1695117843445],[-2.52890666733484,54.1642381821588],[-2.5341368376993,54.1575876337794],[-2.54361605435373,54.1576176075921],[-2.54722194892143,54.1533091489642],[-2.54774054629835,54.1532601637431],[-2.56056465934713,54.1529710393071],[-2.55787371727678,54.1433641000258],[-2.56341082638147,54.140405243721],[-2.56341423179581,54.1246933020333],[-2.54476837413931,54.1171325366487],[-2.54583543199645,54.1143671094666],[-2.53620092948698,54.1086261479899],[-2.53676573156843,54.1040986593355],[-2.52410887421625,54.1021292484594],[-2.5255918607865,54.096653819382],[-2.52559013529547,54.0964802433477],[-2.5095267100202,54.0954257376693],[-2.5063053585839,54.0914747027267],[-2.48075118176187,54.0853791073848],[-2.47467773919118,54.079994987672],[-2.47325252927593,54.0787426241115],[-2.47274663434573,54.0783140499807],[-2.47135897544678,54.0771210885472],[-2.47074740003837,54.0765845241467],[-2.46688635069379,54.0757387425017],[-2.46399041361782,54.0610841685334],[-2.46954965083947,54.0462125116949],[-2.47033946578452,54.04604062354],[-2.47138711187079,54.0458221622727],[-2.49107419380067,54.0407389088869],[-2.50141801797205,54.0207531371461],[-2.51867876449158,54.0212456773725],[-2.52730992434129,54.0262453559926],[-2.54414519545818,54.0196909223403],[-2.54710589289483,54.0140769455516],[-2.57142478347876,54.0146640484536],[-2.5839922233271,54.0190372703732],[-2.5900527686023,54.0249257365848],[-2.60952178201049,54.026997284598],[-2.63081358019772,54.0210894161068],[-2.66070830329453,54.024114511064],[-2.6795316548345,54.0237979817933],[-2.68346680308634,54.0211155730413],[-2.67955944832638,54.0238326596259],[-2.67801028640498,54.024427297182],[-2.6978358963881,54.0293791639235],[-2.71528310188839,54.0495304412794],[-2.70936172372657,54.0499916258838],[-2.70597368412687,54.0558042091823],[-2.70959685989359,54.0604502391548],[-2.72051151889151,54.0625988533606],[-2.71994331133623,54.0693426189317],[-2.71308973963523,54.073946881859],[-2.71048866800701,54.0707263416221],[-2.70362428258227,54.0730524375755],[-2.69904949152143,54.0708272753614],[-2.70069209813928,54.0761175053199],[-2.69277237208893,54.0781875752213],[-2.69633309154882,54.0804935513817],[-2.70198436198982,54.0760727520062],[-2.70955884873865,54.0777344337143],[-2.70794813459776,54.0872953205445],[-2.69877584295494,54.0847783813295],[-2.69472345694679,54.086714306919],[-2.69537207756873,54.0841925811445],[-2.67744731577927,54.099600992217],[-2.67285343649114,54.1058490873058],[-2.69811736907155,54.1145022673192],[-2.72533252752469,54.1015257690079],[-2.7421730610583,54.0970860864202],[-2.75170924729632,54.0982297604006],[-2.7642262434822,54.0936097933809],[-2.78494478176379,54.0922996622578],[-2.77455741980797,54.1099749006616],[-2.76857594437133,54.1124365609934],[-2.76091654720052,54.1131627681821],[-2.76047580103877,54.1159175438348],[-2.75763033544692,54.124530195807],[-2.73565982652234,54.1405158946948],[-2.73277839779273,54.1437766447363],[-2.73928981636668,54.1505489725242],[-2.73795542512884,54.1612503672547],[-2.73648814140594,54.1689811226673],[-2.72744171597255,54.1679030977226],[-2.72766620705564,54.1672100566726],[-2.70119135959972,54.1633518160611],[-2.68796407972485,54.1646468768076],[-2.67987615041584,54.161134611279],[-2.67577490192165,54.1637584949231],[-2.67648145991581,54.1681056244478],[-2.67640735570977,54.1682568736595],[-2.67181449078899,54.1752690772426],[-2.64774142242865,54.1872821215756],[-2.63983354999405,54.2019883113033],[-2.62495690646188,54.19556876659],[-2.59906714493317,54.1952241573505],[-2.59087091860791,54.1958827956986],[-2.57415860007277,54.1960120510093],[-2.57383002321751,54.1960877783783],[-2.55075107414776,54.200292846403],[-2.52011712765916,54.2164278304251],[-2.4996028758375,54.2195552567871],[-2.47291646587267,54.2336665479959],[-2.47284315296188,54.2336529945446],[-2.45958514851896,54.2395685018017]]],""type"":""Polygon""}"
E02005223,"{""coordinates"":[[[[-2.77455741980797,54.1099749006616],[-2.78494478176379,54.0922996622578],[-2.7642262434822,54.0936097933809],[-2.76541927672656,54.0878156697199],[-2.76773091361945,54.084826041768],[-2.7803285432112,54.0860155365586],[-2.78374164795087,54.0785444264586],[-2.79133859259376,54.0781213714005],[-2.7928352762884,54.0693588027657],[-2.8019800511797,54.0668050699294],[-2.80789570893253,54.0670624239221],[-2.81306395110816,54.0664220283939],[-2.82000989108829,54.0662949006644],[-2.8258890047412,54.0653008767425],[-2.8239814297519,54.0668597914778],[-2.82320117912264,54.0724128170638],[-2.82653024115802,54.0778922931579],[-2.82494933434006,54.0861441726983],[-2.82619217678542,54.086902264255],[-2.82315086004855,54.087440822489],[-2.81972552205561,54.088712563522],[-2.81433828213107,54.0948895610652],[-2.82495001895971,54.0875831046273],[-2.82861583934379,54.0896422233454],[-2.82924481403461,54.0935008226103],[-2.82125572392466,54.0941927632064],[-2.82775685284387,54.0949463843353],[-2.8221689837537,54.1030987703488],[-2.81875489278719,54.1043334151508],[-2.80857976238709,54.108147546607],[-2.79856025740054,54.122410774703],[-2.79436645063905,54.122329603207],[-2.77964364102241,54.1189973608222],[-2.77965353376566,54.1138827714245],[-2.76857594437133,54.1124365609934],[-2.77455741980797,54.1099749006616]]],[[[-2.8006453497383,54.1224547902371],[-2.80451777068614,54.1202498421759],[-2.80387361053933,54.1225388459135],[-2.8006453497383,54.1224547902371]]]],""type"":""MultiPolygon""}"
E02005224,"{""coordinates"":[[[-2.82653024115802,54.0778922931579],[-2.82320117912264,54.0724128170638],[-2.83000453014745,54.072823000922],[-2.83597154042451,54.0692969465399],[-2.83830481691433,54.0740336705287],[-2.84590949000757,54.0727037263351],[-2.85206877947018,54.0716531264182],[-2.85273643247156,54.0741875683108],[-2.85383025393716,54.0775044404159],[-2.84072587025659,54.0791406426791],[-2.82619217678542,54.086902264255],[-2.82494933434006,54.0861441726983],[-2.82653024115802,54.0778922931579]]],""type"":""Polygon""}"
E02005225,"{""coordinates"":[[[-2.67744731577927,54.099600992217],[-2.69537207604028,54.0841925811533],[-2.69472345694679,54.086714306919],[-2.69877584295494,54.0847783813295],[-2.70794813459776,54.0872953205445],[-2.70955884873865,54.0777344337143],[-2.70198436198982,54.0760727520062],[-2.69633309154882,54.0804935513817],[-2.69277237208893,54.0781875752213],[-2.70069209813928,54.0761175053199],[-2.69904949152143,54.0708272753614],[-2.70362428258227,54.0730524375755],[-2.71048866953496,54.070726341613],[-2.71308973963523,54.073946881859],[-2.71994331133623,54.0693426189317],[-2.72051151889151,54.0625988533606],[-2.70959685989359,54.0604502391548],[-2.70597368412687,54.0558042091823],[-2.70936172372657,54.0499916258838],[-2.71528310188839,54.0495304412794],[-2.6978358963881,54.0293791639235],[-2.67801028640498,54.024427297182],[-2.67955944832638,54.0238326596259],[-2.68346680308634,54.0211155730413],[-2.70187282439494,54.0090323434336],[-2.72394552285602,54.0064187535118],[-2.73203609435544,54.0026347790366],[-2.73008622281018,54.0095244511203],[-2.75187044906357,54.0084152905754],[-2.75726265000101,54.0126338643715],[-2.76527467745782,54.0125727308049],[-2.76216819707173,54.0187874645894],[-2.74138101299095,54.0338845012617],[-2.76736102652145,54.0392844918083],[-2.77583618741714,54.0413351449407],[-2.77153376617339,54.0470260149556],[-2.76473778943746,54.055894380036],[-2.77331717201153,54.0651648580767],[-2.78515082522118,54.0663996970746],[-2.78940842258687,54.0684036679099],[-2.7928352762884,54.0693588027657],[-2.79133859259376,54.0781213714005],[-2.78374164795087,54.0785444264586],[-2.7803285432112,54.0860155365586],[-2.76773091361945,54.084826041768],[-2.76541927672656,54.0878156697199],[-2.7642262434822,54.0936097933809],[-2.75170924729632,54.0982297604006],[-2.7421730610583,54.0970860864202],[-2.72533252752469,54.1015257690079],[-2.69811736907155,54.1145022673192],[-2.67285343496187,54.1058490873144],[-2.67744731577927,54.099600992217]]],""type"":""Polygon""}"
E02005226,"{""coordinates"":[[[-2.85273643247156,54.0741875683108],[-2.85206877947018,54.0716531264182],[-2.85534828310181,54.071098849434],[-2.85529045396689,54.0709349122662],[-2.84967413937964,54.0716878398304],[-2.84950988559078,54.0665005980869],[-2.8500230325562,54.0659432296497],[-2.86000119486862,54.0653597048944],[-2.86098718859845,54.0651337345264],[-2.86003136773665,54.068762356254],[-2.86495184304047,54.0703765556002],[-2.86953542842263,54.0664797323405],[-2.87530429847546,54.0645618860833],[-2.87555328146167,54.0708483836832],[-2.87662605066258,54.0711536027182],[-2.87873143102364,54.0745993260977],[-2.86758614998412,54.0731657495214],[-2.85593112207686,54.077488652966],[-2.85383025393716,54.0775044404159],[-2.85273643247156,54.0741875683108]]],""type"":""Polygon""}"
E02005228,"{""coordinates"":[[[-2.86575489228333,54.0633463509203],[-2.87247659323366,54.0605454147673],[-2.87564701658555,54.0585770569102],[-2.88034584713092,54.0530013233881],[-2.88034611302671,54.0529998851894],[-2.88478569012171,54.0571112751582],[-2.88760131887256,54.0601939230058],[-2.88369079979437,54.0617347752425],[-2.88213821370388,54.0620873521262],[-2.8789634942041,54.0639453399405],[-2.87602668369354,54.0624691465534],[-2.87530429847546,54.0645618860833],[-2.86953542842263,54.0664797323405],[-2.86495184304047,54.0703765556002],[-2.86003136773665,54.068762356254],[-2.86098718859845,54.0651337345264],[-2.86517705293161,54.0635506380332],[-2.86575489228333,54.0633463509203]]],""type"":""Polygon""}"
E02005229,"{""coordinates"":[[[-2.87530429847546,54.0645618860833],[-2.87602668369354,54.0624691465534],[-2.8789634942041,54.0639453399405],[-2.88213821370388,54.0620873521262],[-2.88369079979437,54.0617347752425],[-2.88760131887256,54.0601939230058],[-2.88478569012171,54.0571112751582],[-2.88655460996462,54.0560183666596],[-2.89230987050178,54.0571621263198],[-2.89497141192973,54.053944819486],[-2.89025479074463,54.0614570589657],[-2.88379684591049,54.0655180181128],[-2.87662605066258,54.0711536027182],[-2.87555328146167,54.0708483836832],[-2.87530429847546,54.0645618860833]]],""type"":""Polygon""}"
E02005230,"{""coordinates"":[[[-2.82757745562164,54.0574653754784],[-2.82453663833413,54.0547157494067],[-2.83141597627471,54.0550386341162],[-2.86294974854642,54.0563896235909],[-2.86949742838144,54.056520708573],[-2.87287779303616,54.0497955416316],[-2.88034584713092,54.0530013233881],[-2.87564701658555,54.0585770569102],[-2.87247659323366,54.0605454147673],[-2.86575489228333,54.0633463509203],[-2.86517705293161,54.0635506380332],[-2.86098718859845,54.0651337345264],[-2.86000119486862,54.0653597048944],[-2.8500230325562,54.0659432296497],[-2.84950988559078,54.0665005980869],[-2.83869803953705,54.066472119866],[-2.83854202310929,54.0663928753098],[-2.84176099690051,54.0628285012397],[-2.83626602291671,54.0607529650924],[-2.82757745562164,54.0574653754784]]],""type"":""Polygon""}"
E02005231,"{""coordinates"":[[[[-2.79339799913234,54.0617873883142],[-2.79316314372444,54.0602285750447],[-2.79351860784094,54.060439225713],[-2.79428659448165,54.0608943453268],[-2.79346236277283,54.0622147054441],[-2.79339799913234,54.0617873883142]]],[[[-2.78940842258687,54.0684036679099],[-2.79333303392146,54.0634302939936],[-2.79329838868135,54.0629281396938],[-2.79329724215084,54.0629131547114],[-2.79382911754562,54.0628103278894],[-2.79467285862125,54.0618120050762],[-2.7953352519646,54.0614359842063],[-2.79535094631949,54.0614271558673],[-2.79999616160807,54.0530505541092],[-2.80877540258034,54.055597096098],[-2.81018124889726,54.0604764196887],[-2.81018619524328,54.0604869515363],[-2.81360696991021,54.0606206901872],[-2.81306395110816,54.0664220283939],[-2.80789570893253,54.0670624239221],[-2.8019800511797,54.0668050699294],[-2.7928352762884,54.0693588027657],[-2.78940842258687,54.0684036679099]]]],""type"":""MultiPolygon""}"
E02005233,"{""coordinates"":[[[-2.77331717201153,54.0651648580767],[-2.76473778943746,54.055894380036],[-2.77153376617339,54.0470260149556],[-2.77583618741714,54.0413351449407],[-2.76736102652145,54.0392844918083],[-2.77515319186174,54.0354373740016],[-2.77435980455852,54.0372702355437],[-2.77615910514437,54.0376101566259],[-2.78902885053958,54.0369047073638],[-2.78925237797231,54.0371629967166],[-2.78779954402274,54.0425676461966],[-2.78833742412692,54.0451735317357],[-2.78270722509708,54.0455882299386],[-2.78352670461463,54.0475241225306],[-2.78901207655269,54.0470214985714],[-2.79141385542271,54.0513715163249],[-2.78991195996653,54.0515012931429],[-2.79147003040235,54.0570025132517],[-2.793829781034,54.0569609843552],[-2.79216735048736,54.0599250690456],[-2.79171994267599,54.0622603528811],[-2.79329724215084,54.0629131547114],[-2.79329838868135,54.0629281396938],[-2.79333303392146,54.0634302939936],[-2.78940842258687,54.0684036679099],[-2.78515082522118,54.0663996970746],[-2.77331717201153,54.0651648580767]]],""type"":""Polygon""}"
E02005234,"{""coordinates"":[[[-2.79147003040235,54.0570025132517],[-2.78991195996653,54.0515012931429],[-2.79141385542271,54.0513715163249],[-2.78901207655269,54.0470214985714],[-2.79461905721799,54.047310000003],[-2.79322394357521,54.0453221991859],[-2.79401243846899,54.0438128775501],[-2.7941314656113,54.0421506147237],[-2.79950220887218,54.0403059636199],[-2.80127823655376,54.0380882013161],[-2.80422011086256,54.0402684321134],[-2.80545110453224,54.0416795751962],[-2.80481529612197,54.0468870911917],[-2.80513208767994,54.0483298592954],[-2.80754916855606,54.0460359469158],[-2.81121122008144,54.0476558480159],[-2.80677075431843,54.0496964903161],[-2.81312160708165,54.051136223927],[-2.81337761251652,54.0539551107943],[-2.80380329303203,54.0527306529033],[-2.79920614633706,54.0520833304762],[-2.793829781034,54.0569609843552],[-2.79147003040235,54.0570025132517]]],""type"":""Polygon""}"
E02005235,"{""coordinates"":[[[-2.78352670461463,54.0475241225306],[-2.78270722509708,54.0455882299386],[-2.78833742412692,54.0451735317357],[-2.78779954402274,54.0425676461966],[-2.78925237797231,54.0371629967166],[-2.79200989230127,54.0415652665245],[-2.79435991723529,54.0334489797403],[-2.79462537249437,54.0333459424891],[-2.79552147618744,54.0351629495583],[-2.79950220887218,54.0403059636199],[-2.7941314656113,54.0421506147237],[-2.79401243846899,54.0438128775501],[-2.79322394357521,54.0453221991859],[-2.79461905721799,54.047310000003],[-2.78901207655269,54.0470214985714],[-2.78352670461463,54.0475241225306]]],""type"":""Polygon""}"
E02005236,"{""coordinates"":[[[[-2.89333183999366,53.988961264325],[-2.90109353287257,53.9881923666226],[-2.89560708123594,53.9902961017338],[-2.89333183999366,53.988961264325]]],[[[-2.83402531325654,54.0224057659048],[-2.83464641965721,54.0173737300403],[-2.83754732932066,54.0194645268281],[-2.83998728009346,54.0230023982915],[-2.83402531325654,54.0224057659048]]],[[[-2.89230987050178,54.0571621263198],[-2.88655460996462,54.0560183666596],[-2.88478569012171,54.0571112751582],[-2.88034611302671,54.0529998851894],[-2.88034584713092,54.0530013233881],[-2.87287779303616,54.0497955416316],[-2.86949742838144,54.056520708573],[-2.86294974854642,54.0563896235909],[-2.83141597627471,54.0550386341162],[-2.83849683153443,54.0490372118947],[-2.8386811864522,54.0490241480785],[-2.83906600065406,54.0488098079735],[-2.85033295630049,54.0411013706035],[-2.84555623701292,54.0429765924111],[-2.8442140407248,54.0395301845915],[-2.84802653269285,54.0414501707737],[-2.84879353661446,54.039004573857],[-2.84058105065203,54.0359802300451],[-2.84240403315645,54.031606600547],[-2.84046597444334,54.0355756813292],[-2.83661034354257,54.0324585987563],[-2.84121358533522,54.0285374970497],[-2.83696313151558,54.0317820649769],[-2.8334594786577,54.0285213439195],[-2.83384316201276,54.0232941079925],[-2.84208186557238,54.0261101055438],[-2.83960904570344,54.023169523027],[-2.84247446204033,54.0253694552972],[-2.84374972452302,54.0214112968599],[-2.83810899688932,54.0199318198608],[-2.83688807279765,54.0166544089475],[-2.84225264339977,54.0191640724647],[-2.83932167433752,54.0162617700418],[-2.83641429174567,54.0164114512817],[-2.83545336780973,54.015983126453],[-2.83915432056734,54.0139378238784],[-2.83528851709174,54.0153722020749],[-2.83522373033741,54.0108455776393],[-2.84153708402261,54.0097347009504],[-2.83812796069578,54.0084328301774],[-2.84224185870087,54.0059486441698],[-2.85328814473211,54.0055579517892],[-2.84499810340384,54.0148621574261],[-2.86078153727021,54.0038741229318],[-2.86625093714514,54.0109082475829],[-2.87089980236491,54.0145157027528],[-2.87045944921531,54.0097328197167],[-2.86653396543946,54.0104298484104],[-2.87000017328324,54.0084203052283],[-2.86535223983515,54.007386984026],[-2.86875391028378,54.0060232684364],[-2.86480626283178,54.004973203576],[-2.8703197735428,54.0039231815009],[-2.87263749246826,54.0076471306095],[-2.87615988292282,54.0041980551405],[-2.87789796064079,54.006310122564],[-2.87705524371837,54.0041852343565],[-2.87625437700088,54.0040481666611],[-2.87526263861274,54.0043376076977],[-2.87191961279968,54.0027989024533],[-2.87634834862046,54.0014059335523],[-2.88104031492421,53.9894528958129],[-2.88277526902523,53.9934950468653],[-2.88460047597694,53.9973845263358],[-2.88451573998882,53.9980637285021],[-2.8875024630739,54.0017061269328],[-2.88469991055358,53.9976138832698],[-2.89112464296359,53.9993649741125],[-2.88518966134219,53.9973216763299],[-2.88397685245907,53.9947350028742],[-2.88899322169008,53.9959230724814],[-2.88421984996901,53.9943269597164],[-2.88610976647076,53.9910235024982],[-2.90022783608907,53.9920330973484],[-2.9037468572797,53.9984358799962],[-2.89693906259175,54.0007338003487],[-2.90067363319853,53.999880822018],[-2.90694852979129,54.0070286606374],[-2.90341855324412,54.0205633031846],[-2.92442353562905,54.0313276904243],[-2.91227770343825,54.0338022790523],[-2.92340801872155,54.0333119346775],[-2.91255116010155,54.0384024574909],[-2.90597720787789,54.0397198933262],[-2.9057861080837,54.0482633724147],[-2.89864667296882,54.0483426229521],[-2.89497141192973,54.053944819486],[-2.89230987050178,54.0571621263198]]]],""type"":""MultiPolygon""}"
