areaCode,areaName,date,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate
E02002650,Common Edge,2020-08-01,,
E02002650,Common Edge,2020-08-08,,
E02002650,Common Edge,2020-08-15,,
E02002650,Common Edge,2020-08-22,,
E02002650,Common Edge,2020-08-29,,
E02002650,Common Edge,2020-09-05,,
E02002650,Common Edge,2020-09-12,,
E02002650,Common Edge,2020-09-19,3.0,37.1
E02002650,Common Edge,2020-09-26,8.0,99.0
E02002650,Common Edge,2020-10-03,17.0,210.3
E02002650,Common Edge,2020-10-10,17.0,210.3
E02002650,Common Edge,2020-10-17,50.0,618.6
E02002650,Common Edge,2020-10-24,43.0,532.0
E02002650,Common Edge,2020-10-31,29.0,358.8
E02002650,Common Edge,2020-11-07,39.0,482.5
E02002650,Common Edge,2020-11-14,27.0,334.0
E02002650,Common Edge,2020-11-21,14.0,173.2
E02002650,Common Edge,2020-11-28,11.0,136.1
E02002651,Squires Gate,2020-03-21,,
E02002651,Squires Gate,2020-03-28,,
E02002651,Squires Gate,2020-04-04,,
E02002651,Squires Gate,2020-04-11,3.0,38.1
E02002651,Squires Gate,2020-04-18,4.0,50.8
E02002651,Squires Gate,2020-04-25,13.0,165.0
E02002651,Squires Gate,2020-05-02,5.0,63.5
E02002651,Squires Gate,2020-05-09,4.0,50.8
E02002651,Squires Gate,2020-05-16,5.0,63.5
E02002651,Squires Gate,2020-05-23,5.0,63.5
E02002651,Squires Gate,2020-05-30,,
E02002651,Squires Gate,2020-06-06,,
E02002651,Squires Gate,2020-06-13,,
E02002651,Squires Gate,2020-06-20,,
E02002651,Squires Gate,2020-06-27,,
E02002651,Squires Gate,2020-07-04,3.0,38.1
E02002651,Squires Gate,2020-07-11,,
E02002651,Squires Gate,2020-07-18,,
E02002651,Squires Gate,2020-07-25,,
E02002651,Squires Gate,2020-08-01,,
E02002651,Squires Gate,2020-08-08,,
E02002651,Squires Gate,2020-08-15,,
E02002651,Squires Gate,2020-08-22,,
E02002651,Squires Gate,2020-08-29,,
E02002651,Squires Gate,2020-09-05,,
E02002651,Squires Gate,2020-09-12,4.0,50.8
E02002651,Squires Gate,2020-09-19,4.0,50.8
E02002651,Squires Gate,2020-09-26,5.0,63.5
E02002651,Squires Gate,2020-10-03,5.0,63.5
E02002651,Squires Gate,2020-10-10,18.0,228.5
E02002651,Squires Gate,2020-10-17,35.0,444.3
E02002651,Squires Gate,2020-10-24,41.0,520.5
E02002651,Squires Gate,2020-10-31,28.0,355.5
E02002651,Squires Gate,2020-11-07,17.0,215.8
E02002651,Squires Gate,2020-11-14,26.0,330.1
E02002651,Squires Gate,2020-11-21,22.0,279.3
E02002651,Squires Gate,2020-11-28,11.0,139.6
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-03-21,,
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-03-28,,
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-04-04,,
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-04-11,6.0,58.4
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-04-18,,
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-04-25,4.0,38.9
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-05-02,6.0,58.4
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-05-09,10.0,97.3
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-05-16,13.0,126.5
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-05-23,19.0,184.9
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-05-30,5.0,48.7
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-06-06,9.0,87.6
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-06-13,3.0,29.2
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-06-20,3.0,29.2
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-06-27,,
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-07-04,,
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-07-11,3.0,29.2
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-07-18,8.0,77.8
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-07-25,8.0,77.8
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-08-01,8.0,77.8
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-08-08,12.0,116.8
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-08-15,11.0,107.0
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-08-22,3.0,29.2
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-08-29,4.0,38.9
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-09-05,12.0,116.8
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-09-12,32.0,311.4
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-09-19,20.0,194.6
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-09-26,24.0,233.5
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-10-03,31.0,301.6
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-10-10,39.0,379.5
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-10-17,56.0,544.9
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-10-24,81.0,788.2
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-10-31,99.0,963.3
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-11-07,64.0,622.7
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-11-14,47.0,457.3
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-11-21,35.0,340.6
E02002615,"Roe Lee, Brownhill & Sunnybower",2020-11-28,28.0,272.5
E02002616,Lammack & Revidge,2020-03-21,,
E02002616,Lammack & Revidge,2020-03-28,,
E02002616,Lammack & Revidge,2020-04-04,3.0,33.7
E02002616,Lammack & Revidge,2020-04-11,6.0,67.5
E02002616,Lammack & Revidge,2020-04-18,,
E02002616,Lammack & Revidge,2020-04-25,3.0,33.7
E02002616,Lammack & Revidge,2020-05-02,3.0,33.7
E02002616,Lammack & Revidge,2020-05-09,5.0,56.2
E02002616,Lammack & Revidge,2020-05-16,,
E02002616,Lammack & Revidge,2020-05-23,,
E02002616,Lammack & Revidge,2020-05-30,3.0,33.7
E02002616,Lammack & Revidge,2020-06-06,10.0,112.5
E02002616,Lammack & Revidge,2020-06-13,7.0,78.7
E02002616,Lammack & Revidge,2020-06-20,6.0,67.5
E02002616,Lammack & Revidge,2020-06-27,,
E02002616,Lammack & Revidge,2020-07-04,8.0,90.0
E02002616,Lammack & Revidge,2020-07-11,8.0,90.0
E02002616,Lammack & Revidge,2020-07-18,12.0,135.0
E02002616,Lammack & Revidge,2020-07-25,13.0,146.2
E02002616,Lammack & Revidge,2020-08-01,16.0,180.0
E02002616,Lammack & Revidge,2020-08-08,12.0,135.0
E02002616,Lammack & Revidge,2020-08-15,13.0,146.2
E02002616,Lammack & Revidge,2020-08-22,5.0,56.2
E02002616,Lammack & Revidge,2020-08-29,7.0,78.7
E02002616,Lammack & Revidge,2020-09-05,10.0,112.5
E02002616,Lammack & Revidge,2020-09-12,18.0,202.5
E02002616,Lammack & Revidge,2020-09-19,36.0,404.9
E02002616,Lammack & Revidge,2020-09-26,31.0,348.7
E02002616,Lammack & Revidge,2020-10-03,31.0,348.7
E02002616,Lammack & Revidge,2020-10-10,48.0,539.9
E02002616,Lammack & Revidge,2020-10-17,78.0,877.3
E02002616,Lammack & Revidge,2020-10-24,92.0,1034.8
E02002616,Lammack & Revidge,2020-10-31,69.0,776.1
E02002616,Lammack & Revidge,2020-11-07,103.0,1158.5
E02002616,Lammack & Revidge,2020-11-14,62.0,697.3
E02002616,Lammack & Revidge,2020-11-21,44.0,494.9
E02002616,Lammack & Revidge,2020-11-28,39.0,438.6
E02002617,Little Harwood,2020-03-21,,
E02002617,Little Harwood,2020-03-28,,
E02002617,Little Harwood,2020-04-04,,
E02002617,Little Harwood,2020-04-11,5.0,54.0
E02002617,Little Harwood,2020-04-18,5.0,54.0
E02002617,Little Harwood,2020-04-25,,
E02002617,Little Harwood,2020-05-02,4.0,43.2
E02002617,Little Harwood,2020-05-09,5.0,54.0
E02002617,Little Harwood,2020-05-16,5.0,54.0
E02002617,Little Harwood,2020-05-23,3.0,32.4
E02002617,Little Harwood,2020-05-30,6.0,64.8
E02002617,Little Harwood,2020-06-06,12.0,129.6
E02002617,Little Harwood,2020-06-13,6.0,64.8
E02002617,Little Harwood,2020-06-20,8.0,86.4
E02002617,Little Harwood,2020-06-27,11.0,118.8
E02002617,Little Harwood,2020-07-04,4.0,43.2
E02002617,Little Harwood,2020-07-11,8.0,86.4
E02002617,Little Harwood,2020-07-18,6.0,64.8
E02002617,Little Harwood,2020-07-25,11.0,118.8
E02002617,Little Harwood,2020-08-01,8.0,86.4
E02002617,Little Harwood,2020-08-08,4.0,43.2
E02002617,Little Harwood,2020-08-15,31.0,334.7
E02002617,Little Harwood,2020-08-22,12.0,129.6
E02002617,Little Harwood,2020-08-29,19.0,205.2
E02002617,Little Harwood,2020-09-05,17.0,183.6
E02002617,Little Harwood,2020-09-12,29.0,313.1
E02002617,Little Harwood,2020-09-19,34.0,367.1
E02002617,Little Harwood,2020-09-26,53.0,572.3
E02002617,Little Harwood,2020-10-03,32.0,345.5
E02002617,Little Harwood,2020-10-10,58.0,626.3
E02002617,Little Harwood,2020-10-17,100.0,1079.8
E02002617,Little Harwood,2020-10-24,106.0,1144.6
E02002617,Little Harwood,2020-10-31,72.0,777.5
E02002617,Little Harwood,2020-11-07,86.0,928.6
E02002617,Little Harwood,2020-11-14,76.0,820.6
E02002617,Little Harwood,2020-11-21,45.0,485.9
E02002617,Little Harwood,2020-11-28,45.0,485.9
E02002618,Bastwell,2020-03-21,,
E02002618,Bastwell,2020-03-28,,
E02002618,Bastwell,2020-04-04,7.0,93.5
E02002618,Bastwell,2020-04-11,3.0,40.1
E02002618,Bastwell,2020-04-18,4.0,53.4
E02002618,Bastwell,2020-04-25,,
E02002618,Bastwell,2020-05-02,10.0,133.5
E02002618,Bastwell,2020-05-09,5.0,66.8
E02002618,Bastwell,2020-05-16,4.0,53.4
E02002618,Bastwell,2020-05-23,,
E02002618,Bastwell,2020-05-30,6.0,80.1
E02002618,Bastwell,2020-06-06,,
E02002618,Bastwell,2020-06-13,4.0,53.4
E02002618,Bastwell,2020-06-20,11.0,146.9
E02002618,Bastwell,2020-06-27,5.0,66.8
E02002618,Bastwell,2020-07-04,6.0,80.1
E02002618,Bastwell,2020-07-11,17.0,227.0
E02002618,Bastwell,2020-07-18,14.0,186.9
E02002618,Bastwell,2020-07-25,24.0,320.4
E02002618,Bastwell,2020-08-01,27.0,360.5
E02002618,Bastwell,2020-08-08,17.0,227.0
E02002618,Bastwell,2020-08-15,20.0,267.0
E02002618,Bastwell,2020-08-22,6.0,80.1
E02002618,Bastwell,2020-08-29,3.0,40.1
E02002618,Bastwell,2020-09-05,5.0,66.8
E02002618,Bastwell,2020-09-12,9.0,120.2
E02002618,Bastwell,2020-09-19,12.0,160.2
E02002618,Bastwell,2020-09-26,15.0,200.3
E02002618,Bastwell,2020-10-03,26.0,347.1
E02002618,Bastwell,2020-10-10,53.0,707.6
E02002618,Bastwell,2020-10-17,77.0,1028.0
E02002618,Bastwell,2020-10-24,117.0,1562.1
E02002618,Bastwell,2020-10-31,126.0,1682.2
E02002618,Bastwell,2020-11-07,110.0,1468.6
E02002618,Bastwell,2020-11-14,80.0,1068.1
E02002618,Bastwell,2020-11-21,50.0,667.6
E02002618,Bastwell,2020-11-28,32.0,427.2
E02002619,Wensley Fold,2020-03-21,,
E02002619,Wensley Fold,2020-03-28,,
E02002619,Wensley Fold,2020-04-04,4.0,44.5
E02002619,Wensley Fold,2020-04-11,4.0,44.5
E02002619,Wensley Fold,2020-04-18,8.0,88.9
E02002619,Wensley Fold,2020-04-25,4.0,44.5
E02002619,Wensley Fold,2020-05-02,11.0,122.3
E02002619,Wensley Fold,2020-05-09,18.0,200.1
E02002619,Wensley Fold,2020-05-16,14.0,155.6
E02002619,Wensley Fold,2020-05-23,,
E02002619,Wensley Fold,2020-05-30,5.0,55.6
E02002619,Wensley Fold,2020-06-06,5.0,55.6
E02002619,Wensley Fold,2020-06-13,5.0,55.6
E02002619,Wensley Fold,2020-06-20,5.0,55.6
E02002619,Wensley Fold,2020-06-27,7.0,77.8
E02002619,Wensley Fold,2020-07-04,7.0,77.8
E02002619,Wensley Fold,2020-07-11,10.0,111.1
E02002619,Wensley Fold,2020-07-18,20.0,222.3
E02002619,Wensley Fold,2020-07-25,14.0,155.6
E02002619,Wensley Fold,2020-08-01,12.0,133.4
E02002619,Wensley Fold,2020-08-08,8.0,88.9
E02002619,Wensley Fold,2020-08-15,5.0,55.6
E02002619,Wensley Fold,2020-08-22,14.0,155.6
E02002619,Wensley Fold,2020-08-29,3.0,33.3
E02002619,Wensley Fold,2020-09-05,5.0,55.6
E02002619,Wensley Fold,2020-09-12,14.0,155.6
E02002619,Wensley Fold,2020-09-19,15.0,166.7
E02002619,Wensley Fold,2020-09-26,28.0,311.2
E02002619,Wensley Fold,2020-10-03,23.0,255.6
E02002619,Wensley Fold,2020-10-10,53.0,589.1
E02002619,Wensley Fold,2020-10-17,57.0,633.5
E02002619,Wensley Fold,2020-10-24,89.0,989.2
E02002619,Wensley Fold,2020-10-31,61.0,678.0
E02002619,Wensley Fold,2020-11-07,71.0,789.2
E02002619,Wensley Fold,2020-11-14,42.0,466.8
E02002619,Wensley Fold,2020-11-21,38.0,422.4
E02002619,Wensley Fold,2020-11-28,37.0,411.2
E02002620,Central Blackburn,2020-03-21,,
E02002620,Central Blackburn,2020-03-28,,
E02002620,Central Blackburn,2020-04-04,4.0,44.9
E02002620,Central Blackburn,2020-04-11,5.0,56.2
E02002620,Central Blackburn,2020-04-18,,
E02002620,Central Blackburn,2020-04-25,,
E02002620,Central Blackburn,2020-05-02,,
E02002620,Central Blackburn,2020-05-09,3.0,33.7
E02002620,Central Blackburn,2020-05-16,6.0,67.4
E02002620,Central Blackburn,2020-05-23,5.0,56.2
E02002620,Central Blackburn,2020-05-30,4.0,44.9
E02002620,Central Blackburn,2020-06-06,,
E02002620,Central Blackburn,2020-06-13,,
E02002620,Central Blackburn,2020-06-20,,
E02002620,Central Blackburn,2020-06-27,6.0,67.4
E02002620,Central Blackburn,2020-07-04,9.0,101.1
E02002620,Central Blackburn,2020-07-11,13.0,146.0
E02002620,Central Blackburn,2020-07-18,3.0,33.7
E02002620,Central Blackburn,2020-07-25,19.0,213.4
E02002620,Central Blackburn,2020-08-01,11.0,123.5
E02002620,Central Blackburn,2020-08-08,4.0,44.9
E02002620,Central Blackburn,2020-08-15,21.0,235.8
E02002620,Central Blackburn,2020-08-22,10.0,112.3
E02002620,Central Blackburn,2020-08-29,3.0,33.7
E02002620,Central Blackburn,2020-09-05,6.0,67.4
E02002620,Central Blackburn,2020-09-12,15.0,168.5
E02002620,Central Blackburn,2020-09-19,20.0,224.6
E02002620,Central Blackburn,2020-09-26,20.0,224.6
E02002620,Central Blackburn,2020-10-03,19.0,213.4
E02002620,Central Blackburn,2020-10-10,54.0,606.5
E02002620,Central Blackburn,2020-10-17,65.0,730.0
E02002620,Central Blackburn,2020-10-24,94.0,1055.7
E02002620,Central Blackburn,2020-10-31,84.0,943.4
E02002620,Central Blackburn,2020-11-07,84.0,943.4
E02002620,Central Blackburn,2020-11-14,69.0,774.9
E02002620,Central Blackburn,2020-11-21,19.0,213.4
E02002620,Central Blackburn,2020-11-28,30.0,336.9
E02002621,Audley,2020-03-21,,
E02002621,Audley,2020-03-28,,
E02002621,Audley,2020-04-04,5.0,58.0
E02002621,Audley,2020-04-11,,
E02002621,Audley,2020-04-18,6.0,69.7
E02002621,Audley,2020-04-25,4.0,46.4
E02002621,Audley,2020-05-02,11.0,127.7
E02002621,Audley,2020-05-09,,
E02002621,Audley,2020-05-16,6.0,69.7
E02002621,Audley,2020-05-23,13.0,150.9
E02002621,Audley,2020-05-30,3.0,34.8
E02002621,Audley,2020-06-06,,
E02002621,Audley,2020-06-13,,
E02002621,Audley,2020-06-20,,
E02002621,Audley,2020-06-27,,
E02002621,Audley,2020-07-04,7.0,81.3
E02002621,Audley,2020-07-11,4.0,46.4
E02002621,Audley,2020-07-18,30.0,348.3
E02002621,Audley,2020-07-25,18.0,209.0
E02002621,Audley,2020-08-01,33.0,383.1
E02002621,Audley,2020-08-08,17.0,197.4
E02002621,Audley,2020-08-15,9.0,104.5
E02002621,Audley,2020-08-22,18.0,209.0
E02002621,Audley,2020-08-29,13.0,150.9
E02002621,Audley,2020-09-05,9.0,104.5
E02002621,Audley,2020-09-12,15.0,174.1
E02002621,Audley,2020-09-19,24.0,278.6
E02002621,Audley,2020-09-26,20.0,232.2
E02002621,Audley,2020-10-03,17.0,197.4
E02002621,Audley,2020-10-10,65.0,754.6
E02002621,Audley,2020-10-17,82.0,951.9
E02002621,Audley,2020-10-24,68.0,789.4
E02002621,Audley,2020-10-31,64.0,743.0
E02002621,Audley,2020-11-07,80.0,928.7
E02002621,Audley,2020-11-14,46.0,534.0
E02002621,Audley,2020-11-21,39.0,452.8
E02002621,Audley,2020-11-28,26.0,301.8
E02002622,Shadsworth & Intack,2020-03-21,,
E02002622,Shadsworth & Intack,2020-03-28,,
E02002622,Shadsworth & Intack,2020-04-04,,
E02002622,Shadsworth & Intack,2020-04-11,7.0,65.3
E02002622,Shadsworth & Intack,2020-04-18,13.0,121.3
E02002622,Shadsworth & Intack,2020-04-25,8.0,74.7
E02002622,Shadsworth & Intack,2020-05-02,9.0,84.0
E02002622,Shadsworth & Intack,2020-05-09,6.0,56.0
E02002622,Shadsworth & Intack,2020-05-16,11.0,102.7
E02002622,Shadsworth & Intack,2020-05-23,,
E02002622,Shadsworth & Intack,2020-05-30,3.0,28.0
E02002622,Shadsworth & Intack,2020-06-06,9.0,84.0
E02002622,Shadsworth & Intack,2020-06-13,,
E02002622,Shadsworth & Intack,2020-06-20,,
E02002622,Shadsworth & Intack,2020-06-27,,
E02002622,Shadsworth & Intack,2020-07-04,,
E02002622,Shadsworth & Intack,2020-07-11,,
E02002622,Shadsworth & Intack,2020-07-18,,
E02002622,Shadsworth & Intack,2020-07-25,5.0,46.7
E02002622,Shadsworth & Intack,2020-08-01,7.0,65.3
E02002622,Shadsworth & Intack,2020-08-08,13.0,121.3
E02002622,Shadsworth & Intack,2020-08-15,3.0,28.0
E02002622,Shadsworth & Intack,2020-08-22,6.0,56.0
E02002622,Shadsworth & Intack,2020-08-29,9.0,84.0
E02002622,Shadsworth & Intack,2020-09-05,5.0,46.7
E02002622,Shadsworth & Intack,2020-09-12,12.0,112.0
E02002622,Shadsworth & Intack,2020-09-19,17.0,158.7
E02002622,Shadsworth & Intack,2020-09-26,13.0,121.3
E02002622,Shadsworth & Intack,2020-10-03,17.0,158.7
E02002622,Shadsworth & Intack,2020-10-10,31.0,289.3
E02002622,Shadsworth & Intack,2020-10-17,46.0,429.3
E02002622,Shadsworth & Intack,2020-10-24,67.0,625.4
E02002622,Shadsworth & Intack,2020-10-31,70.0,653.4
E02002622,Shadsworth & Intack,2020-11-07,81.0,756.0
E02002622,Shadsworth & Intack,2020-11-14,59.0,550.7
E02002622,Shadsworth & Intack,2020-11-21,30.0,280.0
E02002622,Shadsworth & Intack,2020-11-28,25.0,233.3
E02002623,"Witton, Mill Hill & Hollin Bank",2020-03-21,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-03-28,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-04-04,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-04-11,3.0,28.7
E02002623,"Witton, Mill Hill & Hollin Bank",2020-04-18,9.0,86.0
E02002623,"Witton, Mill Hill & Hollin Bank",2020-04-25,17.0,162.5
E02002623,"Witton, Mill Hill & Hollin Bank",2020-05-02,13.0,124.2
E02002623,"Witton, Mill Hill & Hollin Bank",2020-05-09,8.0,76.5
E02002623,"Witton, Mill Hill & Hollin Bank",2020-05-16,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-05-23,12.0,114.7
E02002623,"Witton, Mill Hill & Hollin Bank",2020-05-30,7.0,66.9
E02002623,"Witton, Mill Hill & Hollin Bank",2020-06-06,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-06-13,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-06-20,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-06-27,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-07-04,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-07-11,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-07-18,7.0,66.9
E02002623,"Witton, Mill Hill & Hollin Bank",2020-07-25,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-08-01,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-08-08,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-08-15,5.0,47.8
E02002623,"Witton, Mill Hill & Hollin Bank",2020-08-22,5.0,47.8
E02002623,"Witton, Mill Hill & Hollin Bank",2020-08-29,4.0,38.2
E02002623,"Witton, Mill Hill & Hollin Bank",2020-09-05,,
E02002623,"Witton, Mill Hill & Hollin Bank",2020-09-12,12.0,114.7
E02002623,"Witton, Mill Hill & Hollin Bank",2020-09-19,6.0,57.3
E02002623,"Witton, Mill Hill & Hollin Bank",2020-09-26,11.0,105.1
E02002623,"Witton, Mill Hill & Hollin Bank",2020-10-03,13.0,124.2
E02002623,"Witton, Mill Hill & Hollin Bank",2020-10-10,31.0,296.3
E02002623,"Witton, Mill Hill & Hollin Bank",2020-10-17,26.0,248.5
E02002623,"Witton, Mill Hill & Hollin Bank",2020-10-24,68.0,649.9
E02002623,"Witton, Mill Hill & Hollin Bank",2020-10-31,36.0,344.1
E02002623,"Witton, Mill Hill & Hollin Bank",2020-11-07,48.0,458.8
E02002623,"Witton, Mill Hill & Hollin Bank",2020-11-14,35.0,334.5
E02002623,"Witton, Mill Hill & Hollin Bank",2020-11-21,24.0,229.4
E02002623,"Witton, Mill Hill & Hollin Bank",2020-11-28,23.0,219.8
E02002624,"Beardwood, Pleasington & Livesey",2020-03-21,,
E02002624,"Beardwood, Pleasington & Livesey",2020-03-28,,
E02002624,"Beardwood, Pleasington & Livesey",2020-04-04,8.0,97.3
E02002624,"Beardwood, Pleasington & Livesey",2020-04-11,4.0,48.7
E02002624,"Beardwood, Pleasington & Livesey",2020-04-18,,
E02002624,"Beardwood, Pleasington & Livesey",2020-04-25,8.0,97.3
E02002624,"Beardwood, Pleasington & Livesey",2020-05-02,4.0,48.7
E02002624,"Beardwood, Pleasington & Livesey",2020-05-09,10.0,121.7
E02002624,"Beardwood, Pleasington & Livesey",2020-05-16,,
E02002624,"Beardwood, Pleasington & Livesey",2020-05-23,3.0,36.5
E02002624,"Beardwood, Pleasington & Livesey",2020-05-30,4.0,48.7
E02002624,"Beardwood, Pleasington & Livesey",2020-06-06,3.0,36.5
E02002624,"Beardwood, Pleasington & Livesey",2020-06-13,,
E02002624,"Beardwood, Pleasington & Livesey",2020-06-20,,
E02002624,"Beardwood, Pleasington & Livesey",2020-06-27,,
E02002624,"Beardwood, Pleasington & Livesey",2020-07-04,,
E02002624,"Beardwood, Pleasington & Livesey",2020-07-11,,
E02002624,"Beardwood, Pleasington & Livesey",2020-07-18,3.0,36.5
E02002624,"Beardwood, Pleasington & Livesey",2020-07-25,,
E02002624,"Beardwood, Pleasington & Livesey",2020-08-01,3.0,36.5
E02002624,"Beardwood, Pleasington & Livesey",2020-08-08,,
E02002624,"Beardwood, Pleasington & Livesey",2020-08-15,,
E02002624,"Beardwood, Pleasington & Livesey",2020-08-22,,
E02002624,"Beardwood, Pleasington & Livesey",2020-08-29,,
E02002624,"Beardwood, Pleasington & Livesey",2020-09-05,,
E02002624,"Beardwood, Pleasington & Livesey",2020-09-12,5.0,60.8
E02002624,"Beardwood, Pleasington & Livesey",2020-09-19,9.0,109.5
E02002624,"Beardwood, Pleasington & Livesey",2020-09-26,10.0,121.7
E02002624,"Beardwood, Pleasington & Livesey",2020-10-03,24.0,292.0
E02002624,"Beardwood, Pleasington & Livesey",2020-10-10,26.0,316.3
E02002624,"Beardwood, Pleasington & Livesey",2020-10-17,45.0,547.4
